label	description 
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"help on s3
Hi ,I need urgent help regarding s3 installation .I have done all steps to install CPAN packages required for s3.when I type s3 I get some error and then s3>prompy ..command run well but ...the data before that comes and says its a warning type data.Output:#s3[root@domU-12-31-39-02-60-52 ~]# s3The alias and excludes options for role application have been renamed -alias and -excludes at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Meta/Role/Application.pm line 26        Moose::Meta::Role::Application::new('Moose::Meta::Role::Application::ToClass', 'excludes', 'list_cat') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Meta/Role.pm line 416        Moose::Meta::Role::apply('Moose::Meta::Role=HASH(0x96da3cc)', 'Moose::Meta::Class=HASH(0x96e203c)', 'excludes', 'list_cat') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Util.pm line 133        Moose::Util::_apply_all_roles('Moose::Meta::Class=HASH(0x96e203c)', 'undef', 'Data::Stream::Bulk', 'HASH(0x96da654)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Util.pm line 87        Moose::Util::apply_all_roles('Moose::Meta::Class=HASH(0x96e203c)', 'Data::Stream::Bulk', 'HASH(0x96da654)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose.pm line 58        Moose::with('Moose::Meta::Class=HASH(0x96e203c)', 'Data::Stream::Bulk', 'HASH(0x96da654)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Exporter.pm line 294        Moose::with('Data::Stream::Bulk', 'HASH(0x96da654)') called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk/Cat.pm line 8        require Data/Stream/Bulk/Cat.pm called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk.pm line 71        require Data/Stream/Bulk.pm called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Class/MOP.pm line 113        Class::MOP::__ANON__() called at /usr/lib/perl5/site_perl/5.8.8/Try/Tiny.pm line 71        eval {...} called at /usr/lib/perl5/site_perl/5.8.8/Try/Tiny.pm line 67        Try::Tiny::try('CODE(0x96d985c)', 'Try::Tiny::Catch=REF(0x96ba660)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Class/MOP.pm line 124        Class::MOP::load_first_existing_class('Data::Stream::Bulk') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Class/MOP.pm line 136        Class::MOP::load_class('Data::Stream::Bulk', 'undef') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Util.pm line 109        Moose::Util::_apply_all_roles('Moose::Meta::Role=HASH(0x96ba258)', 'undef', 'Data::Stream::Bulk') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Util.pm line 87        Moose::Util::apply_all_roles('Moose::Meta::Role=HASH(0x96ba258)', 'Data::Stream::Bulk') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Role.pm line 26        Moose::Role::with('Moose::Meta::Role=HASH(0x96ba258)', 'Data::Stream::Bulk') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Exporter.pm line 294        Moose::Role::with('Data::Stream::Bulk') called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk/DoneFlag.pm line 8        require Data/Stream/Bulk/DoneFlag.pm called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Class/MOP.pm line 113        Class::MOP::__ANON__() called at /usr/lib/perl5/site_perl/5.8.8/Try/Tiny.pm line 71        eval {...} called at /usr/lib/perl5/site_perl/5.8.8/Try/Tiny.pm line 67        Try::Tiny::try('CODE(0x96d2678)', 'Try::Tiny::Catch=REF(0x96918b0)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Class/MOP.pm line 124        Class::MOP::load_first_existing_class('Data::Stream::Bulk::DoneFlag', 'HASH(0x96d2f0c)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Class/MOP.pm line 136        Class::MOP::load_class('Data::Stream::Bulk::DoneFlag', 'HASH(0x96d2f0c)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Util.pm line 109        Moose::Util::_apply_all_roles('Moose::Meta::Class=HASH(0x96b629c)', 'undef', 'Data::Stream::Bulk::DoneFlag', 'HASH(0x96d2f0c)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Util.pm line 87        Moose::Util::apply_all_roles('Moose::Meta::Class=HASH(0x96b629c)', 'Data::Stream::Bulk::DoneFlag', 'HASH(0x96d2f0c)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose.pm line 58        Moose::with('Moose::Meta::Class=HASH(0x96b629c)', 'Data::Stream::Bulk::DoneFlag', 'HASH(0x96d2f0c)') called at /usr/lib/perl5/site_perl/5.8.8/i386-linux-thread-multi/Moose/Exporter.pm line 294        Moose::with('Data::Stream::Bulk::DoneFlag', 'HASH(0x96d2f0c)') called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk/Callback.pm line 8        require Data/Stream/Bulk/Callback.pm called at /usr/lib/perl5/site_perl/5.8.8/Net/Amazon/S3/Client/Bucket.pm line 4        Net::Amazon::S3::Client::Bucket::BEGIN() called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk/Cat.pm line 0        eval {...} called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk/Cat.pm line 0        require Net/Amazon/S3/Client/Bucket.pm called at /usr/lib/perl5/site_perl/5.8.8/Net/Amazon/S3.pm line 111        Net::Amazon::S3::BEGIN() called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk/Cat.pm line 0        eval {...} called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk/Cat.pm line 0        require Net/Amazon/S3.pm called at /usr/bin/s3 line 32        main::BEGIN() called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk/Cat.pm line 0        eval {...} called at /usr/lib/perl5/site_perl/5.8.8/Data/Stream/Bulk/Cat.pm line 0[2010/08/24 10:11:52 INFO ] s3 v0.1.0, see 's3 --man' for documentation and licencing                                                                                                                                                                                 Can't ioctl TIOCGETP: Invalid argumentConsider installing Term::ReadKey from CPAN site nearby        at http://www.perl.com/CPANOr use        perl -MCPAN -e shellto reach CPAN. Falling back to 'stty'.        If you do not want to see this warning, set PERL_READLINE_NOWARNin your environment.s3>here I m able to run command s3 but it seems that warning is coming ..plz help to remove that .thanks."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Command-line Access to S3 trouble
I have the same Moose warnings (what's Moose doing in there?)Anyway, there's a problem with the ""copy"" function in that it doesn't copy the header information from the original files, such as Content-Disposition and Filename etc..."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Command-line Access to S3 trouble
I found this thread trying to solve the same issue.  I believe Net::Amazon::S3 uses Data::Stream::Bulk, which in turn uses Moose.  According to http://cpansearch.perl.org/src/FLORA/Data-Stream-Bulk-0.08/Changes those warnings should be silenced as of Aug 24, 2010.  I just updated that module and the warnings are all gone.  Hope that helps."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Host Key problem
With this image, with each reboot, Debian generates a new host key. That means that you are locked out of your SSH account until you delete the old host key reference from your clients .ssh/known_hosts file. Is this intentional?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Host Key problem
aschildbach:Thanks for reporting this.  It should be fixed in recent releases of the AMI."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Cant login with SSH
Hi therei cannot login via SSH ""(Permission denied (publickey)"".Other public AMI's of Amazon are running fine, but not your AMI ""ami-dcf615b5"".What is wrong here?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Host Key problem
What is the updated version of this ami-dcf615b5 that fixes the reboot new keys problem?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Internal Mirror
There is an internal mirror for debian?
there is a kernel newer than 2.6.21.7-2.fc8xen-ec2-v1.0?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Oracle Database 11g Release 2 (11.2.0.1) Standard Edition - 64 Bit
how to launch this AMI to my profile??"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"How to install software like R on an Amazon ec2 AMI, like RHEL or Ubuntu
I want to install software which I have downloaded on my laptop to my Amazon ec2 instance- how do I do it"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa Web Information Plug-in for Microsoft Excel 2007
Does anyone have one of these compiled already?I realize this is geared toward the development community, but I'd like a simple tool to get historical traffic data and this seems like a ready made answer.I don't have Visual Studio, but imagine I could find a friend who does - but I thought I'd ask here first."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Alexa Web Information Plug-in for Microsoft Excel 2007
Hi,Did you find an answer for your question?i need to get top list by category and then get URL info on each site from that category,is it possible with this tool?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Alexa Web Information Plug-in for Microsoft Excel 2007
Does it really have to to Visual Sudio 2005, or *at least* 2005?  As of this moment, 2008 is the current version and 2010 is out in beta.  I'm not even sure I can get 2005, but would like to make sure it isn't required for use with Visual Studio Tools for Office 2005 (which does seem to be the current version).If anyone has practical experience using this code, pointers would be much appreciated!"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Alexa Web Information Plug-in for Microsoft Excel 2007
I am encountering what I assume is a similar problem to those who have already posted. Specifically, converting the sln file into VS 08 returns errors, and when the converted sln is run in VS 08, it pulls up Excel without a problem. Sometimes  it is able to create the ""Add-ins"" tab and Alpine drop down menu. But not yet have any of the drop down menu functions worked, and consequently, the query GUI on the right side of the xlsx spreadsheet as shown in the screenshot also doesn't materialize. 

Are there any updates or fixes to this so that it can work with VS 08 or VS 10? 

The idea of being able to make AWIS queries and receive the data in Excel would make AWIS a really user friendly tool that many people would likely use."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Windows 2003 Security Hardened Server 32-bit plus ClamWin Antivirus
Hi I can not generate a password to connect to the box I have this error message<span>No password was found.</span>There does not appear to be agenerated Administrator password for this Windows instance. It islikely that this AMI has a built-in password known only to its creator.Please check the Log Output for details or contact the AMI owner."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Windows 2003 Security Hardened Server 32-bit plus ClamWin Antivirus
has anyone ever used this image?even i see following error<span>No password was found.</span>There does not appear to be agenerated Administrator passwordfor this Windows instance. It islikely that this AMI has a built-inpassword known only to its creator.Please check the Log Output fordetails or contact the AMI owner."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"RightImage: CentOS 5 Base, Version 1_10
Is RightScale planning to make an AMI available for  the new instance type (Cluster Compute, cc1.4xlarge)? Are there any other AMI's for this new type with instance store? The standard Amazon AMI comes with an EBS volume, and this is not suitable for our applications."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: RightImage: CentOS 5 Base, Version 1_10
I am confused by RightScale images. The only image I see in the RightScale interface is:
MultiCloud Image RightImage CentOS_5.2_i386_v4.2.4

Is that the latest? And how does it relate to this Version 1_10? I don't understand your naming convention."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Petboard: An ASP.NET Sample Using Amazon S3 and Amazon SimpleDB
From what I can tell the sdk does NOT contain the petboard sample...  It only contains the libraries.  Can you link to the sample application?

Disregard - user error - I was downloading the source versus the installer.  Installer has the example, the source does not.


Message was edited by: mmolecule"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Petboard: An ASP.NET Sample Using Amazon S3 and Amazon SimpleDB
Trying to run the project in VS2010 it first has to upgrade the project, and then I get several build errors:Error    1    Missing compiler required member 'System.Runtime.CompilerServices.ExtensionAttribute..ctor'    PetboardError    2    Missing compiler required member 'System.Runtime.CompilerServices.ExtensionAttribute..ctor'    PetboardError    3    Missing compiler required member 'System.Runtime.CompilerServices.ExtensionAttribute..ctor'    PetboardError    4    Missing compiler required member 'System.Runtime.CompilerServices.ExtensionAttribute..ctor'    PetboardWarning    5    The predefined type 'System.Runtime.CompilerServices.ExtensionAttribute' is defined in multiple assemblies in the global alias; using definition from 'j:\Program Files\AWS SDK for .NET\bin\Newtonsoft.Json.Net20.dll'    PetboardWarning    6    The predefined type 'System.Action' is defined in multiple assemblies in the global alias; using definition from 'c:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0\mscorlib.dll'    PetboardWarning    7    The predefined type 'System.Action' is defined in multiple assemblies in the global alias; using definition from 'c:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0\mscorlib.dll'    PetboardWarning    8    The predefined type 'System.Action' is defined in multiple assemblies in the global alias; using definition from 'c:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0\mscorlib.dll'    PetboardWarning    9    The predefined type 'System.Action' is defined in multiple assemblies in the global alias; using definition from 'c:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0\mscorlib.dll'    PetboardWarning    10    The predefined type 'System.Func' is defined in multiple assemblies in the global alias; using definition from 'c:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0\mscorlib.dll'    PetboardWarning    11    The predefined type 'System.Func' is defined in multiple assemblies in the global alias; using definition from 'c:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0\mscorlib.dll'    PetboardWarning    12    The predefined type 'System.Func' is defined in multiple assemblies in the global alias; using definition from 'c:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0\mscorlib.dll'    PetboardWarning    13    The predefined type 'System.Func' is defined in multiple assemblies in the global alias; using definition from 'c:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0\mscorlib.dll'    PetboardWarning    14    The predefined type 'System.Func' is defined in multiple assemblies in the global alias; using definition from 'c:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.0\mscorlib.dll'    PetboardAm I doing something wrong, or is this project not compatible with VS2010/.NET 4.0?"
